Cust_ID,Recency,Frequency,monetary,RScore,FM_score,rfm_segment
18249,18,1,86,4,3,Potential Loyalists
18250,311,1,302,1,3,At Risk
18251,88,1,1632,2,4,At Risk
18252,51,0.0164,399,3,2,Customers Needing Attention
18255,90,1,104,2,3,Customers Needing Attention
18257,40,0.031,2177,3,4,Loyal Customers
18259,25,0.0087,2322,4,3,Potential Loyalists
18260,173,0.0321,2445,2,4,At Risk
18261,44,0.0377,319,3,3,Potential Loyalists
18262,141,1,162,2,3,Customers Needing Attention
18263,26,0.0132,948,4,3,Potential Loyalists
18265,73,0.023,670,2,3,Customers Needing Attention
18269,367,1,176,1,3,At Risk
18270,39,0.0087,246,3,2,Customers Needing Attention
18272,3,0.0245,2840,5,4,Champions
18274,31,1,155,4,3,Potential Loyalists
18276,44,1,328,3,3,Potential Loyalists
18277,59,1,112,3,3,Potential Loyalists
18278,74,1,178,2,3,Customers Needing Attention
18280,278,1,167,1,3,At Risk
18281,181,1,38,1,3,At Risk
18282,8,0.0167,113,5,1,Recent Customers
18283,4,0.0478,2144,5,4,Champions
18287,43,0.0188,1516,3,3,Potential Loyalists
